"@timestamp","@version","@version.keyword","_id","_index","_score","event.original","event.original.keyword","log.offset","log_type","log_type.keyword",message,"message.keyword",stream,"stream.keyword",tags,"tags.keyword"
"Oct 23, 2022 @ 12:32:06.235",1,1,1dFUBoQBimM9HJ8czrIF,"smtp-2022.10.23","-","Oct 23 19:32:06 5a6cfb7a7ed3 postfix/cleanup[1177]: F02B145C73: milter-reject: END-OF-MESSAGE from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]: 5.7.1 This message does not meet our delivery requirements; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>","Oct 23 19:32:06 5a6cfb7a7ed3 postfix/cleanup[1177]: F02B145C73: milter-reject: END-OF-MESSAGE from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]: 5.7.1 This message does not meet our delivery requirements; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>","153,155","SMTP_LOG","SMTP_LOG","Oct 23 19:32:06 5a6cfb7a7ed3 postfix/cleanup[1177]: F02B145C73: milter-reject: END-OF-MESSAGE from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]: 5.7.1 This message does not meet our delivery requirements; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>","Oct 23 19:32:06 5a6cfb7a7ed3 postfix/cleanup[1177]: F02B145C73: milter-reject: END-OF-MESSAGE from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]: 5.7.1 This message does not meet our delivery requirements; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:32:05.989",1,1,09FUBoQBimM9HJ8czrIF,"smtp-2022.10.23","-","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/cleanup[1177]: F02B145C73: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id F02B145C73??for <xianfu@pmcmail.org>; Sun, 23 Oct 2022 19:32:05 +0000 (UTC)","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/cleanup[1177]: F02B145C73: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id F02B145C73??for <xianfu@pmcmail.org>; Sun, 23 Oct 2022 19:32:05 +0000 (UTC)","152,231","SMTP_LOG","SMTP_LOG","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/cleanup[1177]: F02B145C73: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id F02B145C73??for <xianfu@pmcmail.org>; Sun, 23 Oct 2022 19:32:05 +0000 (UTC)","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/cleanup[1177]: F02B145C73: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id F02B145C73??for <xianfu@pmcmail.org>; Sun, 23 Oct 2022 19:32:05 +0000 (UTC)",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:32:05.989",1,1,1NFUBoQBimM9HJ8czrIF,"smtp-2022.10.23","-","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/cleanup[1177]: F02B145C73: message-id=<42-63559680-5-7da7fd80@211538616>","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/cleanup[1177]: F02B145C73: message-id=<42-63559680-5-7da7fd80@211538616>","152,965","SMTP_LOG","SMTP_LOG","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/cleanup[1177]: F02B145C73: message-id=<42-63559680-5-7da7fd80@211538616>","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/cleanup[1177]: F02B145C73: message-id=<42-63559680-5-7da7fd80@211538616>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:32:05.984",1,1,0tFUBoQBimM9HJ8czrIF,"smtp-2022.10.23","-","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: F02B145C73: client=mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248], sasl_method=PLAIN, sasl_username=danieltay@pmcmail.org","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: F02B145C73: client=mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248], sasl_method=PLAIN, sasl_username=danieltay@pmcmail.org","151,950","SMTP_LOG","SMTP_LOG","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: F02B145C73: client=mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248], sasl_method=PLAIN, sasl_username=danieltay@pmcmail.org","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: F02B145C73: client=mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248], sasl_method=PLAIN, sasl_username=danieltay@pmcmail.org",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:32:05.982",1,1,0dFUBoQBimM9HJ8czrIF,"smtp-2022.10.23","-","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","151,711","SMTP_LOG","SMTP_LOG","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:32:05.887",1,1,0NFUBoQBimM9HJ8czrIF,"smtp-2022.10.23","-","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]","151,492","SMTP_LOG","SMTP_LOG","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]","Oct 23 19:32:05 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:31:35.365",1,1,"qNFUBoQBimM9HJ8cRbI_","smtp-2022.10.23","-","Oct 23 19:31:35 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: disconnect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248] ehlo=1 auth=1 mail=1 rcpt=1 data=0/1 commands=4/5","Oct 23 19:31:35 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: disconnect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248] ehlo=1 auth=1 mail=1 rcpt=1 data=0/1 commands=4/5","151,220","SMTP_LOG","SMTP_LOG","Oct 23 19:31:35 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: disconnect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248] ehlo=1 auth=1 mail=1 rcpt=1 data=0/1 commands=4/5","Oct 23 19:31:35 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: disconnect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248] ehlo=1 auth=1 mail=1 rcpt=1 data=0/1 commands=4/5",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:31:35.362",1,1,"rNFUBoQBimM9HJ8cRbI_","smtp-2022.10.23","-","Oct 23 19:31:35 5a6cfb7a7ed3 postfix/cleanup[1177]: 7B1AE457BF: milter-reject: END-OF-MESSAGE from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]: 5.7.1 This message does not meet our delivery requirements; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>","Oct 23 19:31:35 5a6cfb7a7ed3 postfix/cleanup[1177]: 7B1AE457BF: milter-reject: END-OF-MESSAGE from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]: 5.7.1 This message does not meet our delivery requirements; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>","150,794","SMTP_LOG","SMTP_LOG","Oct 23 19:31:35 5a6cfb7a7ed3 postfix/cleanup[1177]: 7B1AE457BF: milter-reject: END-OF-MESSAGE from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]: 5.7.1 This message does not meet our delivery requirements; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>","Oct 23 19:31:35 5a6cfb7a7ed3 postfix/cleanup[1177]: 7B1AE457BF: milter-reject: END-OF-MESSAGE from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]: 5.7.1 This message does not meet our delivery requirements; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:31:31.516",1,1,"p9FUBoQBimM9HJ8cRbI_","smtp-2022.10.23","-","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/cleanup[1177]: 7B1AE457BF: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id 7B1AE457BF??for <xianfu@pmcmail.org>; Sun, 23 Oct 2022 19:31:31 +0000 (UTC)","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/cleanup[1177]: 7B1AE457BF: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id 7B1AE457BF??for <xianfu@pmcmail.org>; Sun, 23 Oct 2022 19:31:31 +0000 (UTC)","149,870","SMTP_LOG","SMTP_LOG","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/cleanup[1177]: 7B1AE457BF: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id 7B1AE457BF??for <xianfu@pmcmail.org>; Sun, 23 Oct 2022 19:31:31 +0000 (UTC)","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/cleanup[1177]: 7B1AE457BF: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id 7B1AE457BF??for <xianfu@pmcmail.org>; Sun, 23 Oct 2022 19:31:31 +0000 (UTC)",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:31:31.516",1,1,"qtFUBoQBimM9HJ8cRbI_","smtp-2022.10.23","-","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/cleanup[1177]: 7B1AE457BF: message-id=<42-63559680-3-7da7fd80@211538583>","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/cleanup[1177]: 7B1AE457BF: message-id=<42-63559680-3-7da7fd80@211538583>","150,604","SMTP_LOG","SMTP_LOG","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/cleanup[1177]: 7B1AE457BF: message-id=<42-63559680-3-7da7fd80@211538583>","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/cleanup[1177]: 7B1AE457BF: message-id=<42-63559680-3-7da7fd80@211538583>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:31:31.505",1,1,"q9FUBoQBimM9HJ8cRbI_","smtp-2022.10.23","-","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: 7B1AE457BF: client=mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248], sasl_method=PLAIN, sasl_username=danieltay@pmcmail.org","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: 7B1AE457BF: client=mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248], sasl_method=PLAIN, sasl_username=danieltay@pmcmail.org","149,589","SMTP_LOG","SMTP_LOG","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: 7B1AE457BF: client=mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248], sasl_method=PLAIN, sasl_username=danieltay@pmcmail.org","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: 7B1AE457BF: client=mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248], sasl_method=PLAIN, sasl_username=danieltay@pmcmail.org",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:31:31.498",1,1,"qdFUBoQBimM9HJ8cRbI_","smtp-2022.10.23","-","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","149,349","SMTP_LOG","SMTP_LOG","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:31:31.343",1,1,"ptFUBoQBimM9HJ8cRbI_","smtp-2022.10.23","-","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]","149,130","SMTP_LOG","SMTP_LOG","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]","Oct 23 19:31:31 5a6cfb7a7ed3 postfix/sogo/smtpd[1174]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:29:03.904",1,1,oNFSBoQBimM9HJ8cDrHB,"smtp-2022.10.23","-","Oct 23 19:29:03 5a6cfb7a7ed3 postfix/anvil[1125]: statistics: max cache size 3 at Oct 23 19:25:17","Oct 23 19:29:03 5a6cfb7a7ed3 postfix/anvil[1125]: statistics: max cache size 3 at Oct 23 19:25:17","148,963","SMTP_LOG","SMTP_LOG","Oct 23 19:29:03 5a6cfb7a7ed3 postfix/anvil[1125]: statistics: max cache size 3 at Oct 23 19:25:17","Oct 23 19:29:03 5a6cfb7a7ed3 postfix/anvil[1125]: statistics: max cache size 3 at Oct 23 19:25:17",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:29:03.904",1,1,otFSBoQBimM9HJ8cDrHB,"smtp-2022.10.23","-","Oct 23 19:29:03 5a6cfb7a7ed3 postfix/anvil[1125]: statistics: max connection rate 6/60s for (smtpd:192.168.0.3) at Oct 23 19:25:43","Oct 23 19:29:03 5a6cfb7a7ed3 postfix/anvil[1125]: statistics: max connection rate 6/60s for (smtpd:192.168.0.3) at Oct 23 19:25:43","148,559","SMTP_LOG","SMTP_LOG","Oct 23 19:29:03 5a6cfb7a7ed3 postfix/anvil[1125]: statistics: max connection rate 6/60s for (smtpd:192.168.0.3) at Oct 23 19:25:43","Oct 23 19:29:03 5a6cfb7a7ed3 postfix/anvil[1125]: statistics: max connection rate 6/60s for (smtpd:192.168.0.3) at Oct 23 19:25:43",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:29:03.904",1,1,odFSBoQBimM9HJ8cDrHB,"smtp-2022.10.23","-","Oct 23 19:29:03 5a6cfb7a7ed3 postfix/anvil[1125]: statistics: max connection count 1 for (submission:192.168.0.3) at Oct 23 19:25:13","Oct 23 19:29:03 5a6cfb7a7ed3 postfix/anvil[1125]: statistics: max connection count 1 for (submission:192.168.0.3) at Oct 23 19:25:13","148,760","SMTP_LOG","SMTP_LOG","Oct 23 19:29:03 5a6cfb7a7ed3 postfix/anvil[1125]: statistics: max connection count 1 for (submission:192.168.0.3) at Oct 23 19:25:13","Oct 23 19:29:03 5a6cfb7a7ed3 postfix/anvil[1125]: statistics: max connection count 1 for (submission:192.168.0.3) at Oct 23 19:25:13",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:25:43.713",1,1,INFOBoQBimM9HJ8c7bC9,"smtp-2022.10.23","-","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/2 quit=1 commands=4/5","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/2 quit=1 commands=4/5","148,359","SMTP_LOG","SMTP_LOG","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/2 quit=1 commands=4/5","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/2 quit=1 commands=4/5",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:25:43.712",1,1,"J9FOBoQBimM9HJ8c7bC_","smtp-2022.10.23","-","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: ADEA945ADD: client=unknown[192.168.0.3]","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: ADEA945ADD: client=unknown[192.168.0.3]","148,199","SMTP_LOG","SMTP_LOG","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: ADEA945ADD: client=unknown[192.168.0.3]","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: ADEA945ADD: client=unknown[192.168.0.3]",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:25:43.711",1,1,"I9FOBoQBimM9HJ8c7bC_","smtp-2022.10.23","-","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","147,964","SMTP_LOG","SMTP_LOG","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:25:43.703",1,1,H9FOBoQBimM9HJ8c7bC9,"smtp-2022.10.23","-","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <amos@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<amos@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <amos@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<amos@pmcmail.org> proto=SMTP helo=<ubuntu.local>","147,578","SMTP_LOG","SMTP_LOG","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <amos@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<amos@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <amos@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<amos@pmcmail.org> proto=SMTP helo=<ubuntu.local>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 12:25:43.701",1,1,"JtFOBoQBimM9HJ8c7bC_","smtp-2022.10.23","-","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: warning: Unable to look up MX host pmcmail.org for Recipient address amos@pmcmail.org: Name or service not known","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: warning: Unable to look up MX host pmcmail.org for Recipient address amos@pmcmail.org: Name or service not known","147,345","SMTP_LOG","SMTP_LOG","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: warning: Unable to look up MX host pmcmail.org for Recipient address amos@pmcmail.org: Name or service not known","Oct 23 19:25:43 5a6cfb7a7ed3 postfix/smtpd[1142]: warning: Unable to look up MX host pmcmail.org for Recipient address amos@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
